-0.33,14.06,248.22,571.36,571.36,571.36,571.36,571.36,571.36,571.36,571.36,571.36,571.36,571.36,761.49,761.49,761.49,761.49,761.49,761.49
5.14,99.16,466.69,466.69,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29
12.24,41.16,275.96,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49
245.28,245.28,245.28,245.28,245.28,245.28,245.28,750.68,750.68,750.68,750.68,750.68,750.68,807.02,807.02,807.02,807.02,807.02,807.02,807.02
285.25,285.25,285.25,285.25,563.13,563.13,563.13,671.08,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49,761.49
415.78,415.78,415.78,684.83,684.83,684.83,684.83,684.83,684.83,684.83,684.83,684.83,684.83,684.83,684.83,922.32,922.32,922.32,922.32,922.32
571.37,571.37,612.64,612.64,752.96,752.96,752.96,752.96,752.96,752.96,752.96,752.96,752.96,752.96,752.96,752.96,752.96,752.96,752.96,752.96
695.02,695.02,695.02,695.02,695.02,695.02,695.02,695.02,695.02,695.02,695.02,695.02,695.02,695.02,807.02,807.02,807.02,807.02,807.02,807.02
301.68,301.68,301.68,301.68,301.68,301.68,301.68,301.68,587.86,587.86,587.86,587.86,587.86,587.86,710.98,710.98,710.98,806.15,806.15,806.15
563.13,622.78,622.78,622.78,622.78,622.78,622.78,806.15,806.15,806.15,806.15,877.29,877.29,877.29,877.29,877.29,877.29,758.7,758.7,758.7
