245.28,358.82,358.82,409.22,495.19,746.05,746.05,746.05,746.05,746.05,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7
5.14,5.14,30.65,117.09,117.09,117.09,415.78,415.78,415.78,415.78,415.78,415.78,577.49,577.49,577.49,922.32,922.32,922.32,922.32,922.32
301.68,301.68,404.35,404.35,404.35,404.35,404.35,404.35,656.57,656.57,656.57,656.57,656.57,656.57,656.57,656.57,806.15,806.15,806.15,806.15
-0.33,197.36,455.17,455.17,806.15,806.15,806.15,806.15,806.15,806.15,806.15,806.15,806.15,806.15,806.15,806.15,806.15,806.15,806.15,806.15
695.02,695.02,695.02,752.96,752.96,752.96,752.96,752.96,752.96,752.96,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29,877.29
415.78,415.78,415.78,415.78,415.78,446.04,446.04,563.13,563.13,563.13,710.98,710.98,710.98,710.98,710.98,710.98,761.49,761.49,761.49,761.49
285.25,285.25,285.25,285.25,433.16,455.17,376.44,376.44,376.44,593.49,587.86,587.86,587.86,587.86,587.86,587.86,587.86,587.86,587.86,587.86
12.24,248.22,248.22,248.22,248.22,248.22,280.98,280.98,571.36,571.36,571.36,571.36,571.36,571.36,609.88,609.88,609.88,609.88,609.88,609.88
563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13,563.13
571.37,571.37,571.37,571.37,571.37,571.37,571.37,571.37,571.37,571.37,571.37,571.37,571.37,571.37,571.37,571.37,563.13,710.98,710.98,710.98
