1253.59,1253.59,1253.59,856.49,856.49,856.49,735.24,735.24,735.24,735.24,735.24,735.24,549.5,549.5,1448.4,1448.4,1448.4,1448.4,1448.4,1448.4
655.65,655.65,655.65,655.65,655.65,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92
108.46,108.46,411.74,805.34,862.67,862.67,862.67,862.67,862.67,862.67,862.67,862.67,862.67,862.67,862.67,875.89,875.89,875.89,875.89,875.89
147.05,147.05,898.17,898.17,988.89,988.89,847.37,847.37,847.37,847.37,847.37,847.37,875.89,875.89,875.89,875.89,875.89,875.89,875.89,875.89
1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,875.89,875.89,875.89,875.89
267.14,267.14,931.3,931.3,931.3,931.3,1149.11,1149.11,1149.11,1149.11,1149.11,1126.12,1126.12,1126.12,1126.12,1126.12,1126.12,1126.12,1126.12,1126.12
289.61,289.61,186.27,186.27,186.27,186.27,186.27,186.27,186.27,186.27,186.27,186.27,186.27,186.27,632.27,988.89,988.89,988.89,988.89,988.89
730.62,730.62,702.1,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,1434.92,767.74,767.74,1448.4,1448.4,1448.4,1448.4,1448.4,1448.4,1448.4,1448.4
601.05,601.05,862.67,862.67,862.67,862.67,862.67,862.67,862.67,862.67,862.67,862.67,862.67,862.67,862.67,640.32,640.32,640.32,640.32,640.32
1250.62,1250.62,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28,1215.28
