11558.35,11558.35,11558.35,11558.35,11558.35,11558.35,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11359.17
9452.51,9452.51,10221.42,10221.42,10221.42,12089.85,12089.85,12089.85,12089.85,12089.85,12089.85,12089.85,12089.85,12089.85,12089.85,12089.85,12089.85,12089.85,12089.85,12089.85
12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12586.22,12586.22,12586.22,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67
3097.36,3097.36,4570.47,7336.87,7336.87,7336.87,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74
12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39
4145.64,12754.57,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67
-551.45,10350.27,10350.27,10350.27,10350.27,10350.27,10350.27,10350.27,12303.86,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74,11897.74
11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68
11042.33,11042.33,11042.33,11042.33,11042.33,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12045.67,12045.67,12045.67,12045.67,12045.67
55.45,9929.93,11950.6,11950.6,11950.6,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67,12045.67
