522.87,1255.68,1255.68,1255.68,1255.68,1964.08,1964.08,1964.08,1964.08,1964.08,1964.08,1964.08,1964.08,1964.08,1964.08,1964.08,1964.08,1964.08,1964.08,1964.08
308.29,758.14,1217.27,1166.07,1166.07,1166.07,1166.07,1166.07,1166.07,1166.07,1302.24,1439.31,1439.31,1439.31,1439.31,1439.31,1439.31,1439.31,1439.31,1439.31
639.57,863.42,863.42,710.43,710.43,710.43,1000.93,1019.37,1019.37,1019.37,1019.37,1019.37,1019.37,1019.37,1019.37,1439.31,1439.31,1439.31,1439.31,1439.31
774.47,1019.37,1019.37,1019.37,1019.37,1019.37,1019.37,1019.37,1079.03,1079.03,1079.03,1079.03,1079.03,1079.03,1079.03,1079.03,1079.03,1079.03,1217.27,1166.07
882.1,882.1,882.1,1220.9,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23,1321.23
832.81,832.81,1079.03,1079.03,1079.03,1897.98,1897.98,1897.98,1897.98,1897.98,1897.98,1897.98,1897.98,1897.98,1897.98,1954.16,1954.16,1954.16,1954.16,1954.16
887.28,887.28,887.28,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0
248.5,856.08,856.08,856.08,1054.77,1054.77,1054.77,1054.77,1054.77,1054.77,1054.77,1054.77,1054.77,1077.82,1077.82,1077.82,1292.82,1292.82,1292.82,1292.82
870.07,870.07,870.07,870.07,1439.31,1439.31,1439.31,1439.31,1439.31,1439.31,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0,1631.0
981.07,981.07,981.07,981.07,981.07,1166.07,1166.07,1166.07,1166.07,1254.77,1254.77,1254.77,1254.77,1254.77,1254.77,1254.77,1254.77,1254.77,1254.77,1254.77
