12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39,12918.39
11558.35,11558.35,11558.35,11558.35,11558.35,11619.12,11619.12,12652.48,12652.48,12652.48,12652.48,12652.48,12652.48,12652.48,12652.48,12652.48,12652.48,12652.48,12652.48,12652.48
3097.36,6028.17,6028.17,6028.17,6028.17,6028.17,12521.3,12521.3,12521.3,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68,12495.68
-551.45,10761.65,11817.67,11817.67,11817.67,11817.67,11817.67,11817.67,11817.67,11817.67,11817.67,11817.67,11817.67,11817.67,11817.67,11163.19,11163.19,11163.19,11163.19,11163.19
55.45,8870.75,8870.75,11166.04,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64
9452.51,11558.35,11558.35,11558.35,11558.35,11558.35,11558.35,11558.35,11558.35,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64,12794.64
12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12232.12,12686.8,12686.8,12686.8,12686.8
11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,11163.19,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94
4145.64,7695.31,11764.56,11305.05,11305.05,12754.57,12754.57,12754.57,12754.57,12754.57,12754.57,12754.57,12754.57,12754.57,12754.57,12794.64,12794.64,12794.64,12794.64,12794.64
11042.33,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94,12222.94
