-29.04,706.25,706.25,706.25,706.25,706.25,978.17,978.17,978.17,978.17,978.17,978.17,1079.95,1079.95,1079.95,1079.95,1079.95,1079.95,963.63,963.63
114.34,454.98,456.44,663.68,663.68,663.68,663.68,663.68,663.68,1223.04,1223.04,1424.13,1424.13,1424.13,1424.13,1424.13,1424.13,1424.13,1424.13,1424.13
921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67
415.07,771.33,771.33,771.33,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67,921.67
702.69,771.33,894.32,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03,1149.03
80.42,595.08,595.08,595.08,595.08,595.08,595.08,774.8,774.8,771.33,771.33,771.33,771.33,894.32,894.32,894.32,1149.03,1149.03,1149.03,1169.58
507.38,716.95,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63,963.63
894.32,894.32,1169.58,1169.58,1169.58,1169.58,1169.58,1169.58,1169.58,1169.58,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21
402.17,771.33,771.33,771.33,771.33,771.33,771.33,978.17,978.17,978.17,978.17,978.17,978.17,978.17,978.17,963.63,963.63,963.63,963.63,963.63
2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21,2629.21
