6492.36,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6770.15,6770.15,6770.15,6903.04,6903.04,6903.04,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96
6520.53,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96
-152.91,6359.75,6359.75,6359.75,6560.29,6560.29,6560.29,6560.29,6560.29,6560.29,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06
6464.25,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96
5836.33,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96,6844.96
6373.1,6373.1,6373.1,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89
6124.96,6124.96,6124.96,6520.53,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06,6649.06
5473.04,5366.47,6374.6,6374.6,6374.6,6374.6,6374.6,6359.75,6464.25,6464.25,6535.12,6770.15,6770.15,6770.15,6770.15,6770.15,6770.15,6770.15,6770.15,6770.15
3239.71,3239.71,6415.81,6415.81,6373.1,6373.1,6373.1,6373.1,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89,6637.89
6224.56,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6688.3,6789.43,6789.43,6789.43,6903.04,6903.04,6903.04
