415.78,415.78,415.78,415.78,415.78,415.78,415.78,438.28,438.28,495.19,741.64,741.64,741.64,741.64,741.64,741.64,741.64,741.64,741.64,750.6
5.14,30.65,245.28,245.28,245.28,245.28,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32
695.02,695.02,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.6,750.68
-0.33,30.65,245.28,245.28,245.28,245.28,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32
12.24,30.65,245.28,245.28,245.28,245.28,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32
563.13,563.13,750.68,750.68,750.68,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7,758.7
245.28,245.28,245.28,245.28,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32,922.32
301.68,301.68,301.68,542.02,542.02,542.02,542.02,542.02,542.02,542.02,741.64,741.64,741.64,741.64,741.64,741.64,741.64,741.64,741.64,741.64
571.37,571.37,571.37,571.37,663.0,663.0,663.0,663.0,663.0,663.0,663.0,741.64,741.64,741.64,741.64,741.64,741.64,741.64,741.64,750.6
285.25,285.25,433.16,433.16,433.16,433.16,466.69,466.69,466.69,466.69,466.69,466.69,466.69,466.69,495.19,741.64,741.64,741.64,741.64,741.64
