3065.06,3065.06,3065.06,3121.65,3121.65,3121.65,3233.03,3233.03,3233.03,3233.03,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24
3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3246.1,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24
1110.08,3076.91,3076.91,3076.91,3076.91,3076.91,3076.91,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52
3114.58,3114.58,3114.58,3114.58,3114.58,3211.16,3211.16,3211.16,3211.16,3211.16,3211.16,3211.16,3211.16,3211.16,3211.16,3211.16,3211.16,3211.16,3211.16,3211.16
1221.14,1221.14,1741.21,3121.65,3121.65,3121.65,3121.65,3121.65,3121.65,3233.03,3233.03,3233.03,3233.03,3233.03,3233.03,3233.03,3233.03,3233.03,3233.03,3233.03
1172.1,1291.83,1646.66,3170.65,3170.65,3170.65,3170.65,3211.16,3211.16,3211.16,3246.89,3246.89,3246.89,3246.89,3246.89,3246.89,3246.89,3246.89,3246.89,3246.89
3131.65,3131.65,3131.65,3131.65,3131.65,3131.65,3233.03,3233.03,3233.03,3233.03,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24
2663.52,2663.52,2663.52,3121.65,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24
3148.19,3148.19,3148.19,3148.19,3148.19,3233.03,3233.03,3233.03,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24,3236.24
2598.72,2598.72,2598.72,3156.85,3156.85,3156.85,3156.85,3156.85,3156.85,3156.85,3156.85,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52,3309.52
