1206.25,1206.25,1206.25,1206.25,1206.25,1206.25,1206.25,1206.25,1206.25,722.3,722.3,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71
593.5,611.43,845.93,823.62,823.62,823.62,722.3,722.3,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71
1551.87,1551.87,1551.87,1551.87,1551.87,1551.87,1551.87,1551.87,722.3,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71
997.47,997.47,997.47,997.47,997.47,997.47,997.47,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71
460.74,611.43,845.93,823.62,823.62,823.62,722.3,722.3,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71
937.2,611.43,845.93,823.62,823.62,823.62,722.3,722.3,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71
66.92,611.43,845.93,823.62,823.62,823.62,722.3,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71
804.12,611.43,845.93,823.62,823.62,823.62,722.3,722.3,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71
238.92,611.43,845.93,823.62,823.62,823.62,722.3,722.3,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71
1446.62,1446.62,1446.62,1446.62,1446.62,1446.62,1446.62,1351.63,1351.63,1351.63,1351.63,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71,1236.71
